CustomerID,total_spend,number_of_orders,average_order_value,recency_days,customer_lifetime_days,purchase_frequency,unique_products,R_score,F_score,M_score,RFM_score,segment
13823.0,957.66,2,478.83,18,91,0.021739130434782608,39,4,2,4,10,Loyal Customers
13824.0,1698.94,5,339.788,32,309,0.016129032258064516,34,4,4,4,12,Loyal Customers
13826.0,189.5,1,189.5,175,175,0.005681818181818182,10,2,1,1,4,Lost Customers
13827.0,412.05,3,137.35,57,142,0.02097902097902098,83,3,3,2,8,Potential Loyal Customers
13828.0,209.49,1,209.49,21,21,0.045454545454545456,15,4,1,1,6,At Risk
13831.0,2202.99,6,367.16499999999996,15,369,0.016216216216216217,58,4,5,5,14,Champions
13832.0,52.199999999999996,1,52.199999999999996,18,18,0.05263157894736842,3,4,1,1,6,At Risk
13833.0,384.8,1,384.8,158,158,0.006289308176100629,28,2,1,2,5,At Risk
13835.0,834.57,4,208.6425,24,214,0.018604651162790697,48,4,4,3,11,Loyal Customers
13837.0,271.24,2,135.62,211,317,0.006289308176100629,17,1,2,2,5,At Risk
13838.0,691.73,4,172.9325,5,369,0.010810810810810811,144,5,4,3,12,Loyal Customers
13841.0,85.0,1,85.0,252,252,0.003952569169960474,1,1,1,1,3,Lost Customers
13842.0,3385.62,9,376.18,58,366,0.02452316076294278,155,3,5,5,13,Champions
13844.0,361.62,1,361.62,10,10,0.09090909090909091,20,5,1,2,8,Potential Loyal Customers
13845.0,312.98,1,312.98,64,64,0.015384615384615385,9,3,1,2,6,At Risk
13846.0,865.0600000000001,3,288.35333333333335,24,359,0.008333333333333333,55,4,3,3,10,Loyal Customers
13848.0,1255.0,3,418.3333333333333,91,365,0.00819672131147541,3,2,3,4,9,Potential Loyal Customers
13849.0,1537.95,2,768.975,51,170,0.011695906432748537,97,3,2,4,9,Potential Loyal Customers
13850.0,1595.48,1,1595.48,128,128,0.007751937984496124,93,2,1,4,7,Potential Loyal Customers
13851.0,2651.46,3,883.82,95,287,0.010416666666666666,77,2,3,5,10,Loyal Customers
13853.0,1090.14,1,1090.14,56,56,0.017543859649122806,23,3,1,4,8,Potential Loyal Customers
13854.0,8109.5199999999995,25,324.38079999999997,8,365,0.06830601092896176,39,5,5,5,15,Champions
13856.0,388.5,3,129.5,168,202,0.014778325123152709,10,2,3,2,7,Potential Loyal Customers
13858.0,216.17,1,216.17,56,56,0.017543859649122806,11,3,1,1,5,At Risk
13859.0,201.16,1,201.16,325,325,0.003067484662576687,27,1,1,1,3,Lost Customers
13860.0,1245.9,5,249.18,0,86,0.05747126436781609,58,5,4,4,13,Champions
13862.0,2209.36,8,276.17,17,331,0.024096385542168676,97,4,5,5,14,Champions
13863.0,305.78,1,305.78,247,247,0.004032258064516129,20,1,1,2,4,Lost Customers
13865.0,501.56,4,125.39,57,289,0.013793103448275862,26,3,4,3,10,Loyal Customers
13866.0,145.67000000000002,1,145.67000000000002,73,73,0.013513513513513514,7,2,1,1,4,Lost Customers
13867.0,1015.29,3,338.43,30,217,0.013761467889908258,51,4,3,4,11,Loyal Customers
13868.0,3192.54,2,1596.27,6,38,0.05128205128205128,32,5,2,5,12,Loyal Customers
13869.0,3104.95,4,776.2375,122,356,0.011204481792717087,234,2,4,5,11,Loyal Customers
13870.0,2770.94,8,346.3675,1,287,0.027777777777777776,91,5,5,5,15,Champions
13871.0,6403.25,13,492.5576923076923,22,308,0.042071197411003236,155,4,5,5,14,Champions
13873.0,389.6,3,129.86666666666667,119,309,0.00967741935483871,21,2,3,2,7,Potential Loyal Customers
13874.0,540.45,1,540.45,357,357,0.002793296089385475,18,1,1,3,5,At Risk
13875.0,1786.79,5,357.358,53,300,0.016611295681063124,79,3,4,4,11,Loyal Customers
13876.0,122.7,1,122.7,63,63,0.015625,7,3,1,1,5,At Risk
13877.0,117.24,1,117.24,85,85,0.011627906976744186,3,2,1,1,4,Lost Customers
13878.0,1281.53,1,1281.53,54,54,0.01818181818181818,35,3,1,4,8,Potential Loyal Customers
13880.0,3219.77,13,247.67461538461538,20,366,0.035422343324250684,125,4,5,5,14,Champions
13881.0,17159.52,20,857.976,3,311,0.0641025641025641,72,5,5,5,15,Champions
13882.0,1191.13,5,238.22600000000003,2,63,0.078125,54,5,4,4,13,Champions
13883.0,2674.48,5,534.896,10,252,0.019762845849802372,108,5,4,5,14,Champions
13884.0,787.6,5,157.52,6,282,0.0176678445229682,45,5,4,3,12,Loyal Customers
13885.0,506.8,2,253.4,188,200,0.009950248756218905,28,1,2,3,6,At Risk
13886.0,243.56,1,243.56,70,70,0.014084507042253521,16,3,1,1,5,At Risk
13887.0,349.55,1,349.55,203,203,0.004901960784313725,19,1,1,2,4,Lost Customers
13888.0,605.63,2,302.815,119,217,0.009174311926605505,38,2,2,3,7,Potential Loyal Customers
13889.0,416.90000000000003,1,416.90000000000003,92,92,0.010752688172043012,15,2,1,2,5,At Risk
13890.0,1883.8100000000002,10,188.38100000000003,0,358,0.027855153203342618,74,5,5,4,14,Champions
13892.0,632.97,4,158.2425,26,246,0.016194331983805668,26,4,4,3,11,Loyal Customers
13893.0,821.1,1,821.1,297,297,0.003355704697986577,21,1,1,3,5,At Risk
13894.0,564.62,3,188.20666666666668,23,309,0.00967741935483871,25,4,3,3,10,Loyal Customers
13895.0,2593.07,4,648.2675,27,164,0.024242424242424242,97,4,4,5,13,Champions
13897.0,311.16,1,311.16,49,49,0.02,17,3,1,2,6,At Risk
13898.0,155.93,1,155.93,325,325,0.003067484662576687,12,1,1,1,3,Lost Customers
13899.0,388.52,2,194.26,15,274,0.007272727272727273,19,4,2,2,8,Potential Loyal Customers
13900.0,740.95,3,246.98333333333335,182,262,0.011406844106463879,42,1,3,3,7,Potential Loyal Customers
13901.0,2867.2,5,573.4399999999999,71,318,0.01567398119122257,144,3,4,5,12,Loyal Customers
13904.0,332.64,2,166.32,36,294,0.006779661016949152,24,3,2,2,7,Potential Loyal Customers
13908.0,2369.55,4,592.3875,79,276,0.01444043321299639,104,2,4,5,11,Loyal Customers
13911.0,2580.91,9,286.7677777777778,56,307,0.02922077922077922,120,3,5,5,13,Champions
13914.0,626.45,2,313.225,11,35,0.05555555555555555,28,5,2,3,10,Loyal Customers
13917.0,272.04,2,136.02,49,191,0.010416666666666666,16,3,2,2,7,Potential Loyal Customers
13918.0,1212.8400000000001,2,606.4200000000001,49,252,0.007905138339920948,30,3,2,4,9,Potential Loyal Customers
13919.0,384.81,2,192.405,58,121,0.01639344262295082,24,3,2,2,7,Potential Loyal Customers
13922.0,172.25,1,172.25,351,351,0.002840909090909091,7,1,1,1,3,Lost Customers
13923.0,351.13,1,351.13,53,53,0.018518518518518517,20,3,1,2,6,At Risk
13924.0,1838.8500000000001,6,306.475,1,71,0.08333333333333333,90,5,5,4,14,Champions
13925.0,678.25,4,169.5625,92,134,0.02962962962962963,28,2,4,3,9,Potential Loyal Customers
13926.0,223.85000000000002,1,223.85000000000002,22,22,0.043478260869565216,11,4,1,1,6,At Risk
13927.0,348.99,1,348.99,74,74,0.013333333333333334,21,2,1,2,5,At Risk
13928.0,464.57,4,116.1425,10,132,0.03007518796992481,23,5,4,2,11,Loyal Customers
13929.0,842.65,2,421.325,168,325,0.006134969325153374,8,2,2,3,7,Potential Loyal Customers
13930.0,337.34,2,168.67,57,136,0.014598540145985401,15,3,2,2,7,Potential Loyal Customers
13931.0,1237.53,2,618.765,95,280,0.0071174377224199285,56,2,2,4,8,Potential Loyal Customers
13932.0,307.4,1,307.4,294,294,0.003389830508474576,16,1,1,2,4,Lost Customers
13933.0,608.7900000000001,2,304.39500000000004,108,147,0.013513513513513514,23,2,2,3,7,Potential Loyal Customers
13934.0,922.1,1,922.1,263,263,0.003787878787878788,31,1,1,3,5,At Risk
13936.0,376.58,1,376.58,179,179,0.005555555555555556,26,1,1,2,4,Lost Customers
13937.0,158.85,1,158.85,168,168,0.005917159763313609,9,2,1,1,4,Lost Customers
13938.0,71.66,1,71.66,34,34,0.02857142857142857,7,3,1,1,5,At Risk
13939.0,568.55,3,189.51666666666665,22,311,0.009615384615384616,43,4,3,3,10,Loyal Customers
13940.0,839.14,4,209.785,16,143,0.027777777777777776,39,4,4,3,11,Loyal Customers
13941.0,5112.96,5,1022.592,21,372,0.013404825737265416,24,4,4,5,13,Champions
13946.0,561.5699999999999,3,187.18999999999997,78,267,0.011194029850746268,11,2,3,3,8,Potential Loyal Customers
13947.0,90.6,1,90.6,64,64,0.015384615384615385,5,3,1,1,5,At Risk
13948.0,102.0,1,102.0,360,360,0.002770083102493075,3,1,1,1,3,Lost Customers
13949.0,2427.32,6,404.55333333333334,2,94,0.06315789473684211,124,5,5,5,15,Champions
13950.0,745.06,4,186.265,10,246,0.016194331983805668,33,5,4,3,12,Loyal Customers
13951.0,674.45,3,224.8166666666667,175,293,0.01020408163265306,38,2,3,3,8,Potential Loyal Customers
13952.0,3251.071,2,1625.5355,217,238,0.008368200836820083,120,1,2,5,8,Potential Loyal Customers
13953.0,3515.68,7,502.23999999999995,6,352,0.019830028328611898,8,5,5,5,15,Champions
13954.0,439.92,2,219.96,1,70,0.028169014084507043,24,5,3,2,10,Loyal Customers
13955.0,322.96,2,161.48,153,305,0.006535947712418301,33,2,3,2,7,Potential Loyal Customers
13956.0,1026.42,5,205.28400000000002,4,270,0.01845018450184502,123,5,4,4,13,Champions
13959.0,598.2,3,199.4,78,361,0.008287292817679558,79,2,3,3,8,Potential Loyal Customers
13960.0,230.22,2,115.11,20,71,0.027777777777777776,11,4,3,1,8,Potential Loyal Customers
13962.0,169.55,2,84.775,21,245,0.008130081300813009,11,4,3,1,8,Potential Loyal Customers
13963.0,664.54,4,166.135,307,367,0.010869565217391304,35,1,4,3,8,Potential Loyal Customers
13967.0,80.7,1,80.7,145,145,0.00684931506849315,2,2,1,1,4,Lost Customers
13969.0,9053.94,18,502.99666666666667,6,364,0.049315068493150684,334,5,5,5,15,Champions
13971.0,2758.26,8,344.7825,18,285,0.027972027972027972,118,4,5,5,14,Champions
13972.0,190.25,2,95.125,70,201,0.009900990099009901,15,3,3,1,7,Potential Loyal Customers
13973.0,264.7,1,264.7,286,286,0.003484320557491289,11,1,1,2,4,Lost Customers
13974.0,413.59000000000003,1,413.59000000000003,48,48,0.02040816326530612,28,3,1,2,6,At Risk
13975.0,2526.28,6,421.0466666666667,30,276,0.021660649819494584,240,4,5,5,14,Champions
13976.0,357.98,1,357.98,206,206,0.004830917874396135,10,1,1,2,4,Lost Customers
13978.0,196.79000000000002,2,98.39500000000001,14,44,0.044444444444444446,14,4,3,1,8,Potential Loyal Customers
13979.0,869.87,1,869.87,72,72,0.0136986301369863,54,2,1,3,6,At Risk
13980.0,200.14,1,200.14,59,59,0.016666666666666666,11,3,1,1,5,At Risk
13982.0,1871.81,4,467.9525,38,364,0.010958904109589041,72,3,4,4,11,Loyal Customers
13983.0,2603.43,12,216.9525,29,366,0.0326975476839237,91,4,5,5,14,Champions
13984.0,920.51,5,184.102,26,365,0.01366120218579235,14,4,4,3,11,Loyal Customers
13985.0,7060.13,15,470.67533333333336,3,263,0.056818181818181816,108,5,5,5,15,Champions
13986.0,320.46,1,320.46,16,16,0.058823529411764705,12,4,1,2,7,Potential Loyal Customers
13988.0,4147.96,6,691.3266666666667,19,254,0.023529411764705882,188,4,5,5,14,Champions
13989.0,1266.08,2,633.04,65,238,0.008368200836820083,33,3,3,4,10,Loyal Customers
13990.0,311.3,1,311.3,212,212,0.004694835680751174,16,1,1,2,4,Lost Customers
13991.0,855.97,6,142.66166666666666,11,142,0.04195804195804196,58,5,5,3,13,Champions
13992.0,76.8,1,76.8,29,29,0.03333333333333333,5,4,1,1,6,At Risk
13993.0,3466.36,9,385.1511111111111,42,330,0.027190332326283987,66,3,5,5,13,Champions
13994.0,2313.14,6,385.5233333333333,3,147,0.04054054054054054,122,5,5,5,15,Champions
13995.0,1393.69,5,278.738,14,245,0.02032520325203252,55,4,4,4,12,Loyal Customers
13999.0,3901.81,12,325.1508333333333,9,361,0.03314917127071823,102,5,5,5,15,Champions
14000.0,635.66,1,635.66,210,210,0.004739336492890996,15,1,1,3,5,At Risk
14001.0,2043.0800000000002,3,681.0266666666668,45,372,0.00804289544235925,34,3,3,4,10,Loyal Customers
14002.0,529.73,2,264.865,133,155,0.01282051282051282,47,2,3,3,8,Potential Loyal Customers
14004.0,4582.64,7,654.6628571428572,42,288,0.02422145328719723,102,3,5,5,13,Champions
14005.0,2874.72,5,574.944,9,215,0.023148148148148147,53,5,4,5,14,Champions
14006.0,962.19,3,320.73,115,311,0.009615384615384616,22,2,3,4,9,Potential Loyal Customers
14009.0,695.61,2,347.805,197,204,0.00975609756097561,42,1,3,3,7,Potential Loyal Customers
14012.0,328.8,1,328.8,277,277,0.0035971223021582736,11,1,1,2,4,Lost Customers
14013.0,473.02,3,157.67333333333332,109,275,0.010869565217391304,30,2,3,2,7,Potential Loyal Customers
14014.0,505.18,1,505.18,76,76,0.012987012987012988,39,2,1,3,6,At Risk
14015.0,917.34,1,917.34,52,52,0.018867924528301886,20,3,1,3,7,Potential Loyal Customers
14016.0,4341.21,4,1085.3025,161,356,0.011204481792717087,154,2,4,5,11,Loyal Customers
14019.0,1421.61,3,473.86999999999995,46,137,0.021739130434782608,37,3,3,4,10,Loyal Customers
14020.0,642.8,2,321.4,16,87,0.022727272727272728,37,4,3,3,10,Loyal Customers
14021.0,631.9,3,210.63333333333333,154,255,0.01171875,22,2,3,3,8,Potential Loyal Customers
14022.0,440.0,1,440.0,224,224,0.0044444444444444444,28,1,1,2,4,Lost Customers
14023.0,584.07,2,292.035,6,249,0.008,30,5,3,3,11,Loyal Customers
14024.0,327.7,2,163.85,121,123,0.016129032258064516,16,2,3,2,7,Potential Loyal Customers
14027.0,104.82,1,104.82,60,60,0.01639344262295082,6,3,1,1,5,At Risk
14029.0,467.66,2,233.83,62,143,0.013888888888888888,15,3,3,2,8,Potential Loyal Customers
14030.0,2360.09,8,295.01125,17,365,0.02185792349726776,210,4,5,5,14,Champions
14031.0,17286.86,19,909.8347368421053,6,371,0.051075268817204304,119,5,5,5,15,Champions
14032.0,2975.59,11,270.5081818181818,1,366,0.02997275204359673,53,5,5,5,15,Champions
14034.0,651.8199999999999,3,217.2733333333333,21,156,0.01910828025477707,82,4,3,3,10,Loyal Customers
14035.0,1428.02,5,285.604,28,297,0.016778523489932886,41,4,4,4,12,Loyal Customers
14036.0,626.65,1,626.65,284,284,0.0035087719298245615,38,1,1,3,5,At Risk
14037.0,147.20000000000002,2,73.60000000000001,175,364,0.005479452054794521,27,2,3,1,6,At Risk
14038.0,1560.38,3,520.1266666666667,77,206,0.014492753623188406,64,2,3,4,9,Potential Loyal Customers
14039.0,152.2,1,152.2,32,32,0.030303030303030304,6,4,1,1,6,At Risk
14040.0,3614.92,12,301.24333333333334,40,330,0.03625377643504532,146,3,5,5,13,Champions
14041.0,141.41,1,141.41,265,265,0.0037593984962406013,21,1,1,1,3,Lost Customers
14044.0,652.82,4,163.205,26,309,0.012903225806451613,165,4,4,3,11,Loyal Customers
14045.0,1659.75,4,414.9375,108,373,0.0106951871657754,4,2,4,4,10,Loyal Customers
14046.0,154.99,1,154.99,283,283,0.0035211267605633804,14,1,1,1,3,Lost Customers
14047.0,1308.6100000000001,5,261.72200000000004,8,372,0.013404825737265416,22,5,4,4,13,Champions
14048.0,409.93,1,409.93,304,304,0.003278688524590164,83,1,1,2,4,Lost Customers
14049.0,5681.72,4,1420.43,16,317,0.012578616352201259,348,4,4,5,13,Champions
14050.0,746.36,2,373.18,31,105,0.018867924528301886,49,4,3,3,10,Loyal Customers
14051.0,15610.390000000001,23,678.7126086956522,0,366,0.06267029972752043,52,5,5,5,15,Champions
14052.0,225.36,1,225.36,19,19,0.05,56,4,1,1,6,At Risk
14053.0,260.25,2,130.125,123,159,0.0125,2,2,3,2,7,Potential Loyal Customers
14054.0,92.46,1,92.46,64,64,0.015384615384615385,6,3,1,1,5,At Risk
14055.0,725.6400000000001,1,725.6400000000001,105,105,0.009433962264150943,10,2,1,3,6,At Risk
14056.0,8214.65,23,357.1586956521739,0,283,0.08098591549295775,320,5,5,5,15,Champions
14057.0,6217.96,17,365.76235294117646,23,360,0.04709141274238227,179,4,5,5,14,Champions
14059.0,183.6,1,183.6,266,266,0.003745318352059925,8,1,1,1,3,Lost Customers
14060.0,6140.42,19,323.18,4,372,0.05093833780160858,86,5,5,5,15,Champions
14062.0,10464.85,12,872.0708333333333,9,363,0.03296703296703297,60,5,5,5,15,Champions
14064.0,1353.74,5,270.748,28,273,0.01824817518248175,59,4,4,4,12,Loyal Customers
14066.0,152.55,1,152.55,266,266,0.003745318352059925,7,1,1,1,3,Lost Customers
14067.0,374.7,2,187.35,63,96,0.020618556701030927,51,3,3,2,8,Potential Loyal Customers
14068.0,265.85,1,265.85,319,319,0.003125,22,1,1,2,4,Lost Customers
14071.0,1438.82,8,179.8525,3,264,0.03018867924528302,271,5,5,4,14,Champions
14073.0,151.04,1,151.04,31,31,0.03125,13,4,1,1,6,At Risk
14075.0,942.26,3,314.08666666666664,4,260,0.011494252873563218,33,5,3,3,11,Loyal Customers
14076.0,122.47,1,122.47,128,128,0.007751937984496124,43,2,1,1,4,Lost Customers
14077.0,499.41999999999996,5,99.88399999999999,40,273,0.01824817518248175,33,3,4,3,10,Loyal Customers
14078.0,1049.37,6,174.89499999999998,101,372,0.0160857908847185,46,2,5,4,11,Loyal Customers
14079.0,375.1,1,375.1,124,124,0.008,12,2,1,2,5,At Risk
14080.0,45.599999999999994,1,45.599999999999994,32,32,0.030303030303030304,4,4,1,1,6,At Risk
14081.0,934.52,2,467.26,301,368,0.005420054200542005,126,1,3,3,7,Potential Loyal Customers
14082.0,182.25,1,182.25,364,364,0.0027397260273972603,28,1,1,1,3,Lost Customers
14083.0,1018.43,9,113.15888888888888,3,371,0.024193548387096774,162,5,5,4,14,Champions
14085.0,4448.54,18,247.14111111111112,1,368,0.04878048780487805,272,5,5,5,15,Champions
14087.0,194.42,1,194.42,2,2,0.3333333333333333,61,5,1,1,7,Potential Loyal Customers
14088.0,50491.81,13,3883.9853846153846,9,321,0.040372670807453416,379,5,5,5,15,Champions
14089.0,161.0,1,161.0,56,56,0.017543859649122806,13,3,1,1,5,At Risk
14090.0,76.32000000000001,1,76.32000000000001,324,324,0.003076923076923077,1,1,1,1,3,Lost Customers
14092.0,4076.91,14,291.2078571428571,7,357,0.03910614525139665,117,5,5,5,15,Champions
14093.0,442.85,1,442.85,11,11,0.08333333333333333,95,5,1,2,8,Potential Loyal Customers
14096.0,65164.79,17,3833.2229411764706,3,101,0.16666666666666666,1119,5,5,5,15,Champions
14098.0,147.35,1,147.35,36,36,0.02702702702702703,21,3,1,1,5,At Risk
14099.0,3104.17,11,282.1972727272727,15,354,0.030985915492957747,167,4,5,5,14,Champions
14100.0,194.9,1,194.9,137,137,0.007246376811594203,24,2,1,1,4,Lost Customers
14101.0,5976.79,6,996.1316666666667,73,325,0.018404907975460124,15,2,5,5,12,Loyal Customers
14102.0,1360.28,5,272.056,4,44,0.1111111111111111,35,5,4,4,13,Champions
14104.0,216.20999999999998,2,108.10499999999999,154,165,0.012048192771084338,21,2,3,1,6,At Risk
14105.0,1266.23,1,1266.23,238,238,0.0041841004184100415,74,1,1,4,6,At Risk
14107.0,2703.23,7,386.17571428571426,51,363,0.019230769230769232,61,3,5,5,13,Champions
14108.0,597.91,2,298.955,30,101,0.0196078431372549,33,4,3,3,10,Loyal Customers
14109.0,144.2,1,144.2,72,72,0.0136986301369863,9,2,1,1,4,Lost Customers
14110.0,5683.15,12,473.5958333333333,3,266,0.0449438202247191,94,5,5,5,15,Champions
14111.0,692.85,4,173.2125,13,241,0.01652892561983471,10,4,4,3,11,Loyal Customers
14112.0,2915.15,7,416.45,22,275,0.025362318840579712,117,4,5,5,14,Champions
14113.0,1840.42,4,460.105,3,354,0.011267605633802818,26,5,4,4,13,Champions
14114.0,386.53,2,193.265,273,330,0.006042296072507553,15,1,3,2,6,At Risk
14116.0,1382.74,5,276.548,19,121,0.040983606557377046,61,4,4,4,12,Loyal Customers
14117.0,90.0,1,90.0,143,143,0.006944444444444444,3,2,1,1,4,Lost Customers
14121.0,2780.15,4,695.0375,3,59,0.06666666666666667,148,5,4,5,14,Champions
14124.0,419.58000000000004,1,419.58000000000004,83,83,0.011904761904761904,4,2,1,2,5,At Risk
14125.0,2740.43,3,913.4766666666666,10,77,0.038461538461538464,159,5,3,5,13,Champions
14126.0,706.1300000000001,3,235.3766666666667,7,10,0.2727272727272727,14,5,3,3,11,Loyal Customers
14127.0,709.71,3,236.57000000000002,122,310,0.00964630225080386,39,2,3,3,8,Potential Loyal Customers
14128.0,637.5,2,318.75,60,255,0.0078125,40,3,3,3,9,Potential Loyal Customers
14129.0,1123.8600000000001,5,224.77200000000002,1,260,0.019157088122605363,31,5,4,4,13,Champions
14130.0,483.86,1,483.86,318,318,0.003134796238244514,66,1,1,2,4,Lost Customers
14132.0,3586.0299999999997,11,326.00272727272727,1,183,0.059782608695652176,100,5,5,5,15,Champions
14133.0,605.64,3,201.88,129,315,0.00949367088607595,25,2,3,3,8,Potential Loyal Customers
14135.0,4690.31,15,312.68733333333336,1,372,0.040214477211796246,95,5,5,5,15,Champions
14138.0,982.3800000000001,2,491.19000000000005,1,63,0.03125,40,5,3,4,12,Loyal Customers
14139.0,415.82,1,415.82,45,45,0.021739130434782608,26,3,1,2,6,At Risk
14140.0,935.05,2,467.525,3,31,0.0625,60,5,3,3,11,Loyal Customers
14141.0,915.13,4,228.7825,2,104,0.0380952380952381,27,5,4,3,12,Loyal Customers
14142.0,311.81,1,311.81,372,372,0.002680965147453083,22,1,1,2,4,Lost Customers
14143.0,115.8,1,115.8,133,133,0.007462686567164179,7,2,1,1,4,Lost Customers
14145.0,3742.2,4,935.55,46,216,0.018433179723502304,6,3,4,5,12,Loyal Customers
14146.0,4191.0,5,838.2,8,356,0.014005602240896359,183,5,4,5,14,Champions
14147.0,483.4,2,241.7,77,285,0.006993006993006993,4,2,3,2,7,Potential Loyal Customers
14148.0,157.2,1,157.2,233,233,0.004273504273504274,3,1,1,1,3,Lost Customers
14149.0,446.62,1,446.62,220,220,0.004524886877828055,28,1,1,2,4,Lost Customers
14150.0,658.64,2,329.32,35,359,0.005555555555555556,23,3,3,3,9,Potential Loyal Customers
14152.0,621.29,2,310.645,74,233,0.008547008547008548,47,2,3,3,8,Potential Loyal Customers
14154.0,1345.62,2,672.81,238,238,0.008368200836820083,52,1,3,4,8,Potential Loyal Customers
14155.0,118.75,1,118.75,265,265,0.0037593984962406013,6,1,1,1,3,Lost Customers
14156.0,117379.63,55,2134.175090909091,9,371,0.1478494623655914,714,5,5,5,15,Champions
14157.0,432.88,2,216.44,19,284,0.007017543859649123,45,4,3,2,9,Potential Loyal Customers
14158.0,507.66,1,507.66,39,39,0.025,41,3,1,3,7,Potential Loyal Customers
14159.0,4693.01,11,426.6372727272728,19,362,0.030303030303030304,501,4,5,5,14,Champions
14161.0,1110.52,3,370.17333333333335,215,368,0.008130081300813009,87,1,3,4,8,Potential Loyal Customers
14162.0,289.36,2,144.68,173,292,0.006825938566552901,25,2,3,2,7,Potential Loyal Customers
14163.0,2445.91,4,611.4775,86,238,0.016736401673640166,36,2,4,5,11,Loyal Customers
14164.0,1631.77,2,815.885,70,80,0.024691358024691357,28,3,3,4,10,Loyal Customers
14165.0,122.53999999999999,1,122.53999999999999,275,275,0.0036231884057971015,23,1,1,1,3,Lost Customers
14167.0,574.84,4,143.71,38,330,0.012084592145015106,27,3,4,3,10,Loyal Customers
14171.0,363.79,1,363.79,97,97,0.01020408163265306,57,2,1,2,5,At Risk
14173.0,450.84,4,112.71,10,218,0.0182648401826484,28,5,4,2,11,Loyal Customers
14174.0,134.46,1,134.46,32,32,0.030303030303030304,26,4,1,1,6,At Risk
14175.0,3222.3,3,1074.1000000000001,59,329,0.00909090909090909,139,3,3,5,11,Loyal Customers
14176.0,576.9000000000001,4,144.22500000000002,296,367,0.010869565217391304,28,1,4,3,8,Potential Loyal Customers
14177.0,559.41,4,139.8525,85,179,0.022222222222222223,37,2,4,3,9,Potential Loyal Customers
14178.0,1620.93,7,231.5614285714286,8,181,0.038461538461538464,191,5,5,4,14,Champions
14179.0,719.78,2,359.89,40,51,0.038461538461538464,135,3,3,3,9,Potential Loyal Customers
14180.0,4748.52,25,189.94080000000002,10,371,0.06720430107526881,112,5,5,5,15,Champions
14184.0,452.89,1,452.89,66,66,0.014925373134328358,24,3,1,2,6,At Risk
14185.0,197.65,1,197.65,330,330,0.0030211480362537764,3,1,1,1,3,Lost Customers
14188.0,2054.36,6,342.3933333333334,30,309,0.01935483870967742,34,4,5,4,13,Champions
14189.0,4654.08,15,310.272,1,368,0.04065040650406504,176,5,5,5,15,Champions
14191.0,4684.76,13,360.36615384615385,1,220,0.058823529411764705,145,5,5,5,15,Champions
14193.0,853.39,2,426.695,67,269,0.007407407407407408,35,3,3,3,9,Potential Loyal Customers
14194.0,11349.52,21,540.4533333333334,4,307,0.06818181818181818,269,5,5,5,15,Champions
14195.0,1012.0,2,506.0,201,251,0.007936507936507936,7,1,3,4,8,Potential Loyal Customers
14196.0,335.52,1,335.52,106,106,0.009345794392523364,6,2,1,2,5,At Risk
14198.0,701.4,4,175.35,17,238,0.016736401673640166,35,4,4,3,11,Loyal Customers
14199.0,185.39999999999998,1,185.39999999999998,217,217,0.0045871559633027525,2,1,1,1,3,Lost Customers
14201.0,747.44,7,106.77714285714286,59,358,0.019498607242339833,32,3,5,3,11,Loyal Customers
14204.0,161.03,1,161.03,1,1,0.5,36,5,1,1,7,Potential Loyal Customers
14205.0,466.7,2,233.35,16,263,0.007575757575757576,23,4,3,2,9,Potential Loyal Customers
14206.0,328.15999999999997,1,328.15999999999997,238,238,0.0041841004184100415,20,1,1,2,4,Lost Customers
14208.0,151.74,1,151.74,94,94,0.010526315789473684,10,2,1,1,4,Lost Customers
14209.0,2073.43,6,345.57166666666666,10,331,0.018072289156626505,55,5,5,5,15,Champions
14210.0,1905.8400000000001,6,317.64000000000004,105,371,0.016129032258064516,66,2,5,4,11,Loyal Customers
14211.0,2241.1,9,249.0111111111111,52,294,0.030508474576271188,87,3,5,5,13,Champions
14212.0,1070.48,1,1070.48,89,89,0.011111111111111112,9,2,1,4,7,Potential Loyal Customers
14214.0,1004.38,5,200.876,30,277,0.017985611510791366,64,4,4,4,12,Loyal Customers
14215.0,1789.72,6,298.2866666666667,11,367,0.016304347826086956,98,5,5,4,14,Champions
14216.0,1839.3,4,459.825,2,37,0.10526315789473684,47,5,4,4,13,Champions
14217.0,2004.98,17,117.94,1,365,0.04644808743169399,78,5,5,4,14,Champions
14218.0,169.48000000000002,1,169.48000000000002,42,42,0.023255813953488372,12,3,1,1,5,At Risk
14219.0,89.94,1,89.94,3,3,0.25,7,5,1,1,7,Potential Loyal Customers
14220.0,632.4,2,316.2,246,357,0.00558659217877095,21,1,3,3,7,Potential Loyal Customers
14221.0,3432.8,9,381.4222222222222,41,338,0.02654867256637168,123,3,5,5,13,Champions
14222.0,683.17,1,683.17,176,176,0.005649717514124294,41,2,1,3,6,At Risk
14223.0,991.13,3,330.37666666666667,91,263,0.011363636363636364,50,2,3,4,9,Potential Loyal Customers
14224.0,1050.12,4,262.53,109,319,0.0125,105,2,4,4,10,Loyal Customers
14226.0,2232.19,5,446.438,28,268,0.01858736059479554,64,4,4,5,13,Champions
14227.0,3350.96,10,335.096,25,284,0.03508771929824561,117,4,5,5,14,Champions
14229.0,1547.2,3,515.7333333333333,51,333,0.008982035928143712,29,3,3,4,10,Loyal Customers
14231.0,925.71,3,308.57,183,288,0.010380622837370242,47,1,3,3,7,Potential Loyal Customers
